episode,scenario_id,result,steps,time_s,path_len,min_dist_human,start_to_goal,spl,space_compliance,avg_angular_jerk
669,11,success,29,7.249778985977173,50.1424657702446,12.233739852905273,7.264186382293701,0.1448709446316139,1.0,0.0
670,8,success,57,14.268590927124023,56.788297548890114,0.7190399169921875,12.388039588928223,0.2181442325905813,1.0,0.0
671,8,success,64,16.002581357955933,51.69941011071205,0.734968364238739,13.994532585144043,0.2706903725821118,1.0,0.0
672,12,collision,25,6.247117042541504,62.68317763422169,1.8281291723251343,8.375995635986328,0.0,1.0,0.0
673,5,success,89,22.26479411125183,40.64740616083145,0.930485188961029,20.113676071166992,0.494832954200873,1.0,0.0
674,5,success,90,22.51300024986267,40.77237721532583,0.7931129932403564,20.113676071166992,0.49331624606883384,1.0,0.0
675,9,success,32,8.01311469078064,24.415750429034233,2.832136869430542,7.949041843414307,0.3255702447696068,1.0,0.0
676,4,success,74,18.513083934783936,54.73242045938969,0.8780663013458252,18.227453231811523,0.3330284514885636,1.0,0.0
677,4,success,82,20.52219271659851,59.39142218232155,1.2654519081115723,18.227449417114258,0.3069037370608687,1.0,0.0
678,5,success,89,22.256842851638794,63.216878190636635,0.7648217678070068,20.113676071166992,0.3181693979021275,1.0,0.0
679,4,collision,52,13.008943796157837,67.8441114127636,1.0989553928375244,18.227453231811523,0.0,1.0,0.0
680,1,success,79,19.769019603729248,62.08573181927204,0.7169244885444641,18.192358016967773,0.2930199497353864,1.0,0.0
681,8,success,63,15.735511064529419,38.75114779174328,0.7065342664718628,13.762860298156738,0.35516006834484515,1.0,0.0
682,11,success,32,7.99696946144104,50.081073835492134,10.300868034362793,7.264186382293701,0.14504853482485872,1.0,0.0
683,5,success,88,22.01704216003418,48.71381710469723,0.9132096767425537,20.113676071166992,0.41289468300006266,1.0,0.0
684,7,success,107,26.757012128829956,94.27856977470219,1.7274787425994873,25.482227325439453,0.2702865283842809,1.0,0.0
685,11,success,32,7.9989049434661865,49.81686434149742,12.233739852905273,7.264186382293701,0.1458178164827335,1.0,0.0
686,4,success,80,20.016178846359253,60.17508213222027,0.7583555579185486,18.227449417114258,0.3029069304311679,1.0,0.0
687,9,success,33,8.248181104660034,73.9230125524773,1.3421145677566528,8.275556564331055,0.11194831323272045,1.0,0.0
688,5,success,88,22.0423743724823,40.611279875040054,0.7743204832077026,20.113676071166992,0.495273139212955,1.0,0.0
689,9,success,34,8.513537406921387,50.395311176776886,9.833953857421875,8.688149452209473,0.17239995645097111,1.0,0.0
690,7,success,96,24.009109497070312,44.28206620365381,1.4637126922607422,23.327857971191406,0.5268014790435992,1.0,0.0
691,7,success,92,23.02068543434143,42.03559345006943,1.5790011882781982,22.10885238647461,0.5259555194037137,1.0,0.0
692,1,collision,75,18.748677253723145,35.75759853422642,0.9038023352622986,15.73806381225586,0.0,1.0,0.0
693,12,success,43,10.746562004089355,46.83002397418022,15.472769737243652,8.375995635986328,0.1788595205632276,1.0,0.0
694,9,success,35,8.751124382019043,76.55960090458393,5.423466205596924,8.742768287658691,0.1141955833671963,1.0,0.0
695,5,success,90,22.51227855682373,40.938032522797585,0.7479339838027954,20.113676071166992,0.49132004719489347,1.0,0.0
696,4,success,79,19.74550700187683,55.76168440282345,1.4457529783248901,18.227453231811523,0.32688132410305365,1.0,0.0
697,5,success,92,23.00480318069458,66.34384988993406,0.6691209673881531,20.113676071166992,0.30317318190813514,1.0,0.0
698,1,success,79,19.76997685432434,46.631161108613014,1.1759147644042969,18.767620086669922,0.40246949980414376,1.0,0.0
699,1,success,68,17.027698040008545,42.382576912641525,1.3123970031738281,16.484880447387695,0.38895417995385556,1.0,0.0
700,6,success,45,11.269813060760498,45.868897676467896,0.7273321151733398,11.031310081481934,0.2404965159461707,1.0,0.0
701,12,success,36,9.01239562034607,13.157462656497955,17.400917053222656,8.375995635986328,0.636596572960802,1.0,0.0
702,6,success,46,11.485578536987305,27.0463844537735,1.0578038692474365,11.031310081481934,0.4078663490248084,1.0,0.0
703,9,success,49,12.268102169036865,76.64955939352512,4.842713356018066,11.90954303741455,0.1553765361685901,1.0,0.0
704,4,success,77,19.26062321662903,77.13663989305496,0.6788784265518188,18.227453231811523,0.236300845578479,1.0,0.0
705,8,success,67,16.745359420776367,103.67614680528641,0.7439170479774475,14.634604454040527,0.1411569093277135,1.0,0.0
706,11,success,38,9.501263618469238,18.08747498691082,36.193302154541016,7.264186382293701,0.40161417707836505,1.0,0.0
707,7,success,58,14.512909889221191,81.32586520910263,0.6872233152389526,14.033979415893555,0.1725647723489914,1.0,0.0
708,11,success,31,7.762592315673828,53.21357011795044,12.233739852905273,7.264186382293701,0.13651003618423427,1.0,0.0
709,5,success,90,22.512365579605103,41.134928315877914,0.7560486793518066,20.113676071166992,0.48896830247795026,1.0,0.0
710,9,success,48,12.01502013206482,28.057671651244164,2.832136869430542,11.579873085021973,0.41271682229941864,1.0,0.0
711,6,success,45,11.23749852180481,39.62733747065067,0.7363699078559875,11.031310081481934,0.27837626208553856,1.0,0.0
712,6,success,47,11.750676155090332,39.659737661480904,1.9080129861831665,11.031310081481934,0.2781488414179798,1.0,0.0
713,9,success,33,8.256799697875977,73.99879150162451,1.3421145677566528,8.275556564331055,0.1118336718262403,1.0,0.0
714,9,success,53,13.254707098007202,52.10304868221283,10.30748462677002,12.835016250610352,0.24633906412835352,1.0,0.0
715,1,success,61,15.269430160522461,48.09731210023165,1.0404164791107178,11.925389289855957,0.24794294668700462,1.0,0.0
716,8,success,67,16.778497219085693,103.05521301925182,0.8787050247192383,14.264790534973145,0.13841891270758255,1.0,0.0
717,9,success,38,9.481968879699707,75.70986440777779,3.6353538036346436,9.359077453613281,0.12361767554099343,1.0,0.0
718,4,success,78,19.522342681884766,58.78553666174412,0.906024158000946,18.227449417114258,0.3100669050959969,1.0,0.0
719,1,success,78,19.494271755218506,44.417236641049385,1.183148980140686,18.767620086669922,0.42253011456649964,1.0,0.0
720,9,success,48,12.017783164978027,52.30211229622364,10.894315719604492,11.754596710205078,0.22474420619248667,1.0,0.0
721,12,success,38,9.50748324394226,44.98331634700298,5.726598262786865,8.375995635986328,0.18620227044563778,1.0,0.0
722,6,success,50,12.517230987548828,39.982701336964965,2.817822217941284,11.031310081481934,0.27590207046073756,1.0,0.0
723,4,collision,97,24.259182453155518,39.422741532325745,0.6472700238227844,18.227449417114258,0.0,1.0,0.0
724,9,success,46,11.517845153808594,54.50812312960625,7.516647815704346,11.198988914489746,0.20545541235865783,1.0,0.0
725,1,success,82,20.526509284973145,33.57725651562214,2.8891913890838623,17.695280075073242,0.5270019623801112,1.0,0.0
726,1,success,46,11.506685733795166,56.20019981265068,0.7530614733695984,11.335295677185059,0.20169493551575382,1.0,0.0
727,7,success,74,18.51458740234375,59.8825660943985,1.5020618438720703,18.141342163085938,0.3029486434246662,1.0,0.0
728,7,success,81,20.260342121124268,31.480028331279755,1.2255277633666992,19.871051788330078,0.6312272523778336,1.0,0.0
729,5,success,89,22.27524971961975,40.80114449560642,0.8300536870956421,20.113676071166992,0.4929684282099706,1.0,0.0
730,5,success,89,22.27448797225952,39.61385230720043,0.7634508609771729,20.113676071166992,0.5077435013183764,1.0,0.0
731,4,success,78,19.515283823013306,75.86097174882889,0.9076560139656067,18.227449417114258,0.24027439929802435,1.0,0.0
732,11,success,30,7.505475759506226,44.41868392867036,10.602511405944824,7.264186382293701,0.16353898269383393,1.0,0.0
733,11,success,37,9.264986276626587,50.22063222527504,10.300793647766113,7.264186382293701,0.14464545865748343,1.0,0.0
734,12,success,44,11.029396772384644,78.23303644359112,10.328015327453613,8.375995635986328,0.1070646879726537,1.0,0.0
735,7,success,85,21.27019715309143,78.89872053265572,1.267684817314148,20.908937454223633,0.26500984189686,1.0,0.0
736,7,success,78,19.517524242401123,40.62704971432686,1.1969674825668335,19.02008056640625,0.4681629776256912,1.0,0.0
737,12,success,43,10.758946895599365,103.45418555062497,6.236468315124512,8.375995635986328,0.08096333262309201,1.0,0.0
738,9,success,48,12.004412174224854,56.12908694148064,12.065189361572266,11.579873085021973,0.2063078827042916,1.0,0.0
739,5,success,90,22.507683515548706,74.19768469035625,0.8211104273796082,20.113676071166992,0.2710822602498436,1.0,0.0
740,12,success,36,9.003014087677002,26.659144699573517,2.832136869430542,8.375995635986328,0.3141884606718206,1.0,0.0
741,7,success,88,22.020386695861816,46.23391838371754,1.724530816078186,21.229923248291016,0.4591850310435223,1.0,0.0
742,11,success,32,8.016000270843506,14.426818490028381,37.48183822631836,7.264186382293701,0.5035196351374772,1.0,0.0
743,11,success,29,7.266688823699951,71.1842036768794,6.236468315124512,7.264186382293701,0.10204772979223627,1.0,0.0
744,5,success,88,22.019777297973633,65.67182739078999,0.7338944673538208,20.113676071166992,0.3062755654944329,1.0,0.0
745,4,success,74,18.522682666778564,54.709910184144974,0.8724895715713501,18.227453231811523,0.3331654753309003,1.0,0.0
746,4,collision,52,13.018644332885742,26.115678921341896,1.1095750331878662,18.227453231811523,0.0,1.0,0.0
747,1,success,62,15.521024942398071,40.02996539324522,0.850220263004303,14.596951484680176,0.3646506146403841,1.0,0.0
748,8,success,75,18.767898559570312,54.82295097410679,0.7619043588638306,16.270679473876953,0.29678591146181993,1.0,0.0
749,6,success,47,11.761813879013062,40.69578513503075,2.0176169872283936,11.031310081481934,0.2710676313254424,1.0,0.0
750,6,success,46,11.509159803390503,39.470601961016655,1.1003849506378174,11.031310081481934,0.2794816783482822,1.0,0.0
751,12,success,38,9.507317066192627,68.51606038212776,9.175796508789062,8.375994682312012,0.12224863244613621,1.0,0.0
752,6,success,50,12.502591371536255,62.982921198010445,0.9411730766296387,11.031310081481934,0.175147641164513,1.0,0.0
753,7,success,57,14.25841760635376,34.29655073583126,0.7082676887512207,14.033979415893555,0.40919506815685636,1.0,0.0
754,7,success,106,26.542692184448242,85.40827079117298,1.7726788520812988,25.482227325439453,0.29835784156952,1.0,0.0
755,6,success,51,12.747754335403442,40.10173948761076,0.7063780426979065,11.031310081481934,0.2750830817423769,1.0,0.0
756,11,success,33,8.25089406967163,39.938688923604786,11.295445442199707,7.264186382293701,0.18188344630412695,1.0,0.0
757,7,success,97,24.280375242233276,93.19614687561989,1.4629909992218018,23.327857971191406,0.25030925368969276,1.0,0.0
758,7,success,58,14.502644062042236,53.94651052355766,0.6825343370437622,14.033979415893555,0.2601461944376387,1.0,0.0
759,11,success,32,7.99306583404541,69.21656891703606,6.236468315124512,7.264186382293701,0.10494866324565519,1.0,0.0
760,7,success,78,19.512349367141724,39.677062168717384,1.1860673427581787,19.02008056640625,0.47937219962324396,1.0,0.0
761,4,success,76,19.024288177490234,48.917495146393776,1.0598520040512085,18.227453231811523,0.3726162424560543,1.0,0.0
762,1,collision,41,10.258740186691284,87.06081387400627,0.8739668726921082,16.67842674255371,0.0,1.0,0.0
763,5,success,90,22.521506547927856,65.82640195637941,0.8972110748291016,20.113676071166992,0.3055563645191414,1.0,0.0
764,9,success,30,7.509158372879028,94.34608401358128,6.236468315124512,7.573425769805908,0.08027281523116213,1.0,0.0
765,7,success,86,21.51537251472473,41.7417239099741,2.0114479064941406,20.952110290527344,0.5019464537620805,1.0,0.0
766,7,success,94,23.56031060218811,47.72766724228859,1.5866961479187012,22.482595443725586,0.47106001073953857,1.0,0.0
767,9,success,48,12.014529705047607,54.691273376345634,7.282146453857422,11.754596710205078,0.2149263673076046,1.0,0.0
768,4,success,80,20.005481004714966,57.426335632801056,1.0806838274002075,18.227449417114258,0.31740575497739076,1.0,0.0
769,8,success,57,14.27083134651184,101.88380022346973,0.7281572222709656,12.388039588928223,0.12158988535720658,1.0,0.0
770,5,success,90,22.5192551612854,40.60468554124236,0.9942876100540161,20.113676071166992,0.49535357319138557,1.0,0.0
771,4,success,81,20.258256912231445,74.6593065559864,1.8325128555297852,18.227453231811523,0.24414174297403773,1.0,0.0
772,4,success,79,19.74966335296631,52.79157358407974,1.0488635301589966,18.227453231811523,0.3452720196487635,1.0,0.0
773,6,success,50,12.49244213104248,21.889635756611824,0.9398862719535828,11.031310081481934,0.5039512856284005,1.0,0.0
774,5,success,89,22.25283432006836,40.794543236494064,0.7519302368164062,20.113676071166992,0.49304819898494806,1.0,0.0
775,4,success,78,19.501424074172974,28.051098808646202,1.1288882493972778,18.227453231811523,0.6497946250217217,1.0,0.0
776,1,success,78,19.50768518447876,36.040016174316406,2.832136869430542,16.48402976989746,0.4573813088808949,1.0,0.0
777,11,success,31,7.7529590129852295,41.135226026177406,10.980271339416504,7.264186382293701,0.1765928398611681,1.0,0.0
778,7,success,77,19.24653697013855,43.98035624623299,2.1704983711242676,18.558076858520508,0.42196285893227725,1.0,0.0
779,5,success,91,22.77585792541504,62.726150806993246,0.8572585582733154,20.113676071166992,0.320658542129522,1.0,0.0
780,6,success,49,12.264770746231079,62.942761618644,0.8853229880332947,11.031310081481934,0.17525939119605452,1.0,0.0
781,5,success,90,22.53898549079895,40.675499483942986,0.7444869875907898,20.113676071166992,0.4944911882177881,1.0,0.0
782,12,success,38,9.490775108337402,105.60721677541733,6.236468315124512,8.375995635986328,0.07931272020735658,1.0,0.0
783,8,success,67,16.74895143508911,72.91869385540485,0.7318934202194214,14.629359245300293,0.20062563482431248,1.0,0.0
784,6,success,50,12.509310483932495,53.928289357572794,0.9185272455215454,11.031310081481934,0.20455516414285965,1.0,0.0
785,6,success,46,11.49837589263916,49.76966726779938,2.2340826988220215,11.031310081481934,0.22164725398152527,1.0,0.0
786,8,success,91,22.755556344985962,41.82907019555569,0.7439938187599182,20.044214248657227,0.47919339719836546,1.0,0.0
787,8,success,84,21.004035234451294,106.29199086129665,0.7798991203308105,18.581586837768555,0.1748164343070418,1.0,0.0
788,1,success,82,20.514294862747192,53.44981920719147,2.88753342628479,17.695280075073242,0.331063422431416,1.0,0.0
789,4,success,77,19.259888410568237,55.843301191926,0.8213674426078796,18.227453231811523,0.32640357648567714,1.0,0.0
790,6,success,56,14.016071557998657,61.78154097031802,1.574539065361023,11.031310081481934,0.17855349523867906,1.0,0.0
791,9,success,48,12.006693601608276,28.098883479833603,2.832136869430542,11.579873085021973,0.41211150234253174,1.0,0.0
792,12,success,37,9.234358072280884,16.163417503237724,17.256271362304688,8.375994682312012,0.5182069126553343,1.0,0.0
793,1,success,72,18.01751208305359,62.04340733587742,0.7313175797462463,17.077869415283203,0.2752567943735047,1.0,0.0
794,9,success,36,8.996770858764648,53.53630764782429,7.516647815704346,9.185843467712402,0.1715815653208522,1.0,0.0
795,5,success,90,22.51029920578003,74.2422070428729,0.8879238963127136,20.113676071166992,0.27091969477081784,1.0,0.0
796,5,success,90,22.514171838760376,63.2315064817667,0.7917059063911438,20.113676071166992,0.31809579101150987,1.0,0.0
797,6,success,45,11.284417629241943,36.821008771657944,1.0280208587646484,11.031310081481934,0.29959282620124766,1.0,0.0
798,5,success,90,22.524385929107666,50.01141131669283,0.70725417137146,20.113676071166992,0.4021817329608821,1.0,0.0
799,12,success,43,10.763789892196655,75.23710968531668,10.303251266479492,8.375995635986328,0.11132798257428266,1.0,0.0
800,8,success,71,17.757794618606567,41.622576624155045,0.7216835618019104,15.436570167541504,0.37087012433014827,1.0,0.0
801,7,success,58,14.526002168655396,83.35850992798805,0.8135232329368591,14.26728343963623,0.17115569186591129,1.0,0.0
802,1,success,75,18.766584396362305,33.06605190038681,0.7909700274467468,15.81695556640625,0.47834424303378115,1.0,0.0
803,6,success,53,13.279321908950806,22.053410469554365,1.13405179977417,11.031310081481934,0.5002088042895274,1.0,0.0
804,8,success,66,16.499556064605713,106.86164885759354,0.7177762389183044,14.634604454040527,0.13694907958553926,1.0,0.0
805,8,success,71,17.771475553512573,61.85771095752716,0.7148829102516174,15.56181526184082,0.2515743796682987,1.0,0.0
806,5,success,90,22.535731315612793,49.99614676833153,0.7677559852600098,20.113676071166992,0.4023045248740521,1.0,0.0
807,1,success,60,15.022603750228882,42.91369128937367,0.7947611212730408,11.347249031066895,0.264420251209588,1.0,0.0
808,9,success,36,9.013745069503784,74.06011654436588,1.344537615776062,9.028044700622559,0.12190157296355708,1.0,0.0
809,8,success,93,23.286159992218018,42.513475850224495,0.8019746541976929,20.415340423583984,0.4802086871350506,1.0,0.0
810,12,success,45,11.270812273025513,20.763622984290123,14.304665565490723,8.375995635986328,0.4033975979203463,1.0,0.0
811,12,success,37,9.276127099990845,67.18893979489803,10.564499855041504,8.375995635986328,0.12466331008578224,1.0,0.0
812,4,success,80,20.03956174850464,54.78383047878742,0.695962131023407,18.227449417114258,0.3327158626517001,1.0,0.0
813,1,success,73,18.293405532836914,50.97406332194805,0.7950597405433655,17.76442527770996,0.34849929787843853,1.0,0.0
814,8,success,71,17.80949378013611,40.70191851258278,0.6994590163230896,15.56181526184082,0.38233616081340166,1.0,0.0
815,4,success,76,19.032409191131592,75.56740476191044,0.8712711334228516,18.227453231811523,0.24120787645467778,1.0,0.0
816,5,success,88,22.01987338066101,65.59024998545647,0.8413531184196472,20.113676071166992,0.30665649354327607,1.0,0.0
817,9,success,50,12.519891023635864,75.9546671807766,3.3812596797943115,12.11034107208252,0.15944169754913404,1.0,0.0
818,8,success,83,20.784158945083618,63.9188626408577,0.7697101831436157,18.190135955810547,0.28458165875096775,1.0,0.0
819,12,success,40,9.996881484985352,70.49862974649295,10.322334289550781,8.375996589660645,0.1188107714969782,1.0,0.0
820,9,success,30,7.4801928997039795,54.84473317861557,12.157066345214844,7.573425769805908,0.13808847870845056,1.0,0.0
821,9,success,36,9.0081307888031,25.749541774392128,2.832136869430542,9.028044700622559,0.35060991685688686,1.0,0.0
822,5,success,90,22.523923873901367,50.00997727736831,0.72088623046875,20.113676071166992,0.4021932655480191,1.0,0.0
823,5,success,89,22.274149894714355,64.52083402872086,0.7722328305244446,20.113676071166992,0.3117392447564081,1.0,0.0
824,1,success,75,18.777239561080933,59.26647171378136,1.6734305620193481,16.02499008178711,0.2703887985635019,1.0,0.0
825,9,success,30,7.508589506149292,58.452610060572624,10.322071075439453,7.514772415161133,0.1285617940306482,1.0,0.0
826,1,success,62,15.523312091827393,40.1863497197628,0.8689169883728027,14.596951484680176,0.36323158451740895,1.0,0.0
827,5,success,89,22.256253719329834,48.335426822304726,0.9108918905258179,20.113676071166992,0.41612699821832116,1.0,0.0
828,5,success,89,22.262386083602905,40.67438082396984,0.7224858999252319,20.113676071166992,0.49450478811748233,1.0,0.0
829,8,success,91,22.778067588806152,41.684945181012154,0.7446298003196716,20.044214248657227,0.4808502005128589,1.0,0.0
830,8,success,83,20.784328937530518,62.28748635947704,0.7698207497596741,18.139602661132812,0.29122386728603106,1.0,0.0
831,6,success,49,12.25722360610962,53.90382122248411,1.133195400238037,11.031310081481934,0.20464801625010964,1.0,0.0
832,8,success,95,23.773035526275635,106.76931636035442,0.7575204372406006,21.023780822753906,0.19690845216051656,1.0,0.0
833,7,success,76,19.011077165603638,38.173091143369675,0.9622113704681396,18.77260971069336,0.49177599058424676,1.0,0.0
834,6,success,54,13.513261556625366,56.2287668811623,1.3018282651901245,11.031310081481934,0.1961862351489275,1.0,0.0
835,12,success,40,9.982126951217651,18.723887637257576,15.108078002929688,8.375995635986328,0.44734276333294276,1.0,0.0
836,12,success,46,11.511011838912964,37.880906137454076,15.859580039978027,8.375995635986328,0.221113919651059,1.0,0.0
837,1,success,63,15.770184755325317,49.56281249388121,0.7736994028091431,14.596951484680176,0.29451418816238983,1.0,0.0
838,5,success,89,22.267737865447998,47.448824033141136,0.7997675538063049,20.113676071166992,0.4239025198415535,1.0,0.0
839,11,success,33,8.282851934432983,42.300840854644775,24.170427322387695,7.264186382293701,0.1717267608758673,1.0,0.0
840,4,success,74,18.510091543197632,54.36525838077068,0.8863276839256287,18.227453231811523,0.3352775977656106,1.0,0.0
841,7,success,77,19.287466764450073,58.22889822721481,2.1449291706085205,18.558076858520508,0.31870905037744474,1.0,0.0
842,9,success,53,13.273061513900757,53.533403530716896,12.197484016418457,12.835016250610352,0.23975714981853818,1.0,0.0
843,8,success,83,20.76215696334839,42.48263691365719,0.7984285354614258,18.139602661132812,0.4269886235640271,1.0,0.0
844,8,success,62,15.51466703414917,28.07559636235237,0.7345169186592102,13.46325397491455,0.4795358147037595,1.0,0.0
845,9,success,48,12.028801441192627,58.610461086034775,11.044082641601562,11.832021713256836,0.201875595141429,1.0,0.0
846,6,success,46,11.527901649475098,33.88153497874737,0.7402817606925964,11.031310081481934,0.3255847200665928,1.0,0.0
847,5,success,88,22.040414094924927,49.41701301932335,0.7992382645606995,20.113676071166992,0.40701926001278177,1.0,0.0
848,12,success,42,10.522942066192627,18.774045184254646,15.912252426147461,8.375995635986328,0.4461476231564139,1.0,0.0
849,7,success,68,17.027851581573486,35.22623161971569,1.1923729181289673,16.72464370727539,0.47477811103458517,1.0,0.0
850,1,success,77,19.2544584274292,44.02196632511914,2.8387742042541504,16.21619415283203,0.36836596605133914,1.0,0.0
851,7,success,91,22.754993677139282,39.135527804493904,1.0496888160705566,22.101707458496094,0.5647479080621514,1.0,0.0
852,4,collision,55,13.78356647491455,53.46055248379707,0.7023093104362488,18.227453231811523,0.0,1.0,0.0
853,12,success,38,9.513712882995605,42.38902702531777,7.516647815704346,8.375995635986328,0.19759820462459735,1.0,0.0
854,7,success,95,23.77688479423523,91.2414325773716,1.7671383619308472,23.096942901611328,0.25314094977657664,1.0,0.0
855,6,success,50,12.531795740127563,50.061310867080465,0.9417666792869568,11.031310081481934,0.22035599728444089,1.0,0.0
856,4,success,79,19.768176317214966,57.86406795680523,1.7845600843429565,18.227453231811523,0.3150046976548223,1.0,0.0
857,12,success,36,8.985846757888794,38.81313621997833,12.233739852905273,8.375995635986328,0.21580311337157398,1.0,0.0
858,7,success,78,19.484110116958618,86.64698459208012,2.4361913204193115,18.922508239746094,0.21838622923613762,1.0,0.0
859,11,success,38,9.49718451499939,17.652586703018642,32.6900634765625,7.264186382293701,0.41150832478571003,1.0,0.0
860,7,success,58,14.504223585128784,39.52838045358658,0.8186638355255127,14.26728343963623,0.3609377180628127,1.0,0.0
861,11,success,33,8.25858449935913,14.670086696743965,7.516647815704346,7.264186382293701,0.4951699695071326,1.0,0.0
862,6,success,45,11.246143341064453,39.4780156314373,1.0189824104309082,11.031310081481934,0.27942919381939335,1.0,0.0
863,12,success,44,11.000367403030396,66.30311285890639,11.434322357177734,8.375995635986328,0.12632884452665927,1.0,0.0
864,1,success,71,17.769469022750854,50.978376016020775,2.6819443702697754,14.584208488464355,0.28608617277021603,1.0,0.0
865,7,success,78,19.51756978034973,34.37531989812851,1.2203561067581177,18.922508239746094,0.5504678442505575,1.0,0.0
866,8,success,83,20.763720273971558,105.99956522881985,0.7776081562042236,18.139602661132812,0.17112902889719495,1.0,0.0
867,11,success,38,9.48646330833435,16.86869212880265,7.516647815704346,7.264186382293701,0.4306312740091082,1.0,0.0
868,12,success,42,10.493564128875732,39.34809397161007,12.233739852905273,8.375995635986328,0.2128691580850058,1.0,0.0
869,4,success,74,18.504889965057373,58.699738174676895,0.95854252576828,18.227449417114258,0.31052011446581873,1.0,0.0
870,7,success,77,19.265417337417603,60.21679173409939,2.164839744567871,18.558076858520508,0.3081877384047263,1.0,0.0
871,12,success,36,9.020196914672852,65.3076549321413,11.147976875305176,8.375995635986328,0.12825442353870317,1.0,0.0
872,7,success,84,21.035945892333984,34.85959020256996,1.9915335178375244,20.27924346923828,0.5817407304961155,1.0,0.0
873,9,success,36,9.003704071044922,45.97615583240986,12.24515438079834,9.028044700622559,0.19636362669230473,1.0,0.0
874,4,success,76,19.037020683288574,49.15169394016266,1.5126677751541138,18.227453231811523,0.3708407945004225,1.0,0.0
875,6,success,48,11.997489929199219,53.70817203819752,1.5533024072647095,11.031310081481934,0.20539351206435422,1.0,0.0
876,12,success,45,11.263862371444702,48.80210207402706,15.686771392822266,8.375995635986328,0.17163186174400696,1.0,0.0
877,11,success,33,8.234711170196533,38.764524176716805,3.3812596797943115,7.264186382293701,0.1873926363491081,1.0,0.0
878,1,success,60,15.004202127456665,41.301870584487915,1.3562265634536743,14.677752494812012,0.3553774269082296,1.0,0.0
879,8,success,71,17.760363340377808,41.560661271214485,0.7423952221870422,15.436570167541504,0.3714226312908331,1.0,0.0
880,5,success,89,22.267524480819702,44.55448047071695,0.8506228923797607,20.113676071166992,0.45144003158978663,1.0,0.0
881,12,success,37,9.257745504379272,41.38269133042195,16.370532989501953,8.375995635986328,0.20240335673452983,1.0,0.0
882,8,success,83,20.781280755996704,75.68708702921867,0.79341721534729,18.139602661132812,0.2396657524173192,1.0,0.0
883,11,success,33,8.274602174758911,52.99813849668135,12.233739852905273,7.264186382293701,0.1370649345117767,1.0,0.0
884,12,success,37,9.270583629608154,41.84529963135719,6.634089469909668,8.375995635986328,0.20016574644645851,1.0,0.0
885,4,success,74,18.519623279571533,54.38980121910572,0.9026318788528442,18.227453231811523,0.3351263071983557,1.0,0.0
886,7,success,64,15.991377592086792,72.26352950930595,1.070799708366394,15.638361930847168,0.21640739162668896,1.0,0.0
887,8,success,91,22.755549430847168,77.01938483119011,0.7831189632415771,20.011167526245117,0.25981988261923,1.0,0.0
888,1,success,65,16.250304222106934,32.87748376931995,0.7913942337036133,12.907224655151367,0.3925855380452172,1.0,0.0
889,9,success,43,10.760858535766602,94.26140296459198,6.236468315124512,10.713455200195312,0.11365686127353394,1.0,0.0
890,12,success,37,9.253527879714966,76.27208769321442,2.35377836227417,8.375995635986328,0.10981731180188349,1.0,0.0
891,9,success,39,9.762913703918457,18.69737020134926,12.233739852905273,9.839591979980469,0.5262553970969893,1.0,0.0
892,6,success,48,12.00834608078003,24.61995456367731,1.0631194114685059,11.031310081481934,0.44806378715892575,1.0,0.0
893,9,success,46,11.502718687057495,54.45076301693916,12.375971794128418,11.331412315368652,0.20810382972674868,1.0,0.0
894,4,success,80,19.992389678955078,71.64928723871708,1.1265954971313477,18.227449417114258,0.25439819598463087,1.0,0.0
895,7,success,84,21.029030561447144,89.4233035594225,2.0068678855895996,20.27924346923828,0.22677806189258667,1.0,0.0
896,1,success,63,15.751360893249512,43.35430108010769,1.0458415746688843,14.93797492980957,0.34455577780409846,1.0,0.0
897,4,success,76,19.02507519721985,55.029504254460335,1.5834414958953857,18.227453231811523,0.33123055493152337,1.0,0.0
898,6,success,46,11.479923963546753,54.60484903678298,1.3209515810012817,11.031310081481934,0.2020207046823078,1.0,0.0
899,11,success,33,8.246827840805054,42.159451350569725,24.170427322387695,7.264186382293701,0.17230267827466725,1.0,0.0
900,11,success,30,7.496410369873047,40.14482209121343,5.131265640258789,7.264186382293701,0.18094952235156692,1.0,0.0
901,12,success,39,9.740832090377808,46.8618548065424,14.806640625,8.375995635986328,0.17873803054882398,1.0,0.0
902,8,success,93,23.267815351486206,114.6348769813776,0.7569266557693481,20.508420944213867,0.17890210627212041,1.0,0.0
903,9,success,36,9.012326002120972,47.37687735259533,12.382040023803711,9.185843467712402,0.19388874871064496,1.0,0.0
904,9,success,43,10.781466007232666,75.66303463280201,3.2620859146118164,10.713455200195312,0.14159431024923147,1.0,0.0
905,5,success,89,22.26485013961792,48.950283989310265,0.7364542484283447,20.113676071166992,0.41090008947771184,1.0,0.0
906,4,success,75,18.767879724502563,35.357838571071625,0.7623966336250305,18.227453231811523,0.5155137861488088,1.0,0.0
907,11,success,30,7.502833127975464,13.690085042850114,7.516647815704346,7.264186382293701,0.5306166002297809,1.0,0.0
908,9,success,31,7.750133752822876,52.22805096581578,12.235076904296875,7.763198375701904,0.1486403997879044,1.0,0.0
909,7,success,82,20.508521556854248,34.39977789670229,1.161057710647583,19.9796199798584,0.5808066563643055,1.0,0.0
910,7,success,70,17.509280920028687,85.85932251811028,1.220974326133728,17.180431365966797,0.20009977789357625,1.0,0.0
